NOTE: Press Ctrl+A Ctrl+X to exit.
picocom -b 86400 /dev/ttyACM3
picocom v3.1

port is        : /dev/ttyACM3
flowcontrol    : none
baudrate is    : 86400
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
INFO: Set bounds to: 49.00,49.10
713076,90.56,80.00,85.00,STAYOFF
715075,90.50,80.00,85.00,STAYOFF
717075,90.50,80.00,85.00,STAYOFF
719075,90.50,80.00,85.00,STAYOFF
721075,90.50,80.00,85.00,STAYOFF
723076,90.50,80.00,85.00,STAYOFF
725075,90.56,80.00,85.00,STAYOFF
727075,90.62,80.00,85.00,STAYOFF
729075,90.62,80.00,85.00,STAYOFF
731075,90.69,80.00,85.00,STAYOFF
733075,90.69,80.00,85.00,STAYOFF
735075,90.69,80.00,85.00,STAYOFF
737075,90.69,80.00,85.00,STAYOFF
739076,90.69,80.00,85.00,STAYOFF
741075,90.69,80.00,85.00,STAYOFF
743075,90.75,80.00,85.00,STAYOFF
745075,90.75,80.00,85.00,STAYOFF
747075,90.75,80.00,85.00,STAYOFF
749075,90.75,80.00,85.00,STAYOFF
751075,90.81,80.00,85.00,STAYOFF
753076,90.87,80.00,85.00,STAYOFF
755076,90.87,80.00,85.00,STAYOFF
757075,90.94,80.00,85.00,STAYOFF
759075,91.00,80.00,85.00,STAYOFF
761076,91.06,80.00,85.00,STAYOFF
763075,91.12,80.00,85.00,STAYOFF
765075,91.12,80.00,85.00,STAYOFF
767075,91.19,80.00,85.00,STAYOFF
769076,91.19,80.00,85.00,STAYOFF
771076,91.12,80.00,85.00,STAYOFF
773075,91.06,80.00,85.00,STAYOFF
775076,91.00,80.00,85.00,STAYOFF
777077,90.94,80.00,85.00,STAYOFF
779076,90.81,80.00,85.00,STAYOFF
781075,90.56,80.00,85.00,STAYOFF
783075,90.44,80.00,85.00,STAYOFF
785076,90.25,80.00,85.00,STAYOFF
787076,90.12,80.00,85.00,STAYOFF
789075,90.06,80.00,85.00,STAYOFF
791075,90.00,80.00,85.00,STAYOFF
793075,89.94,80.00,85.00,STAYOFF
795074,89.94,80.00,85.00,STAYOFF
797074,89.94,80.00,85.00,STAYOFF
799076,89.87,80.00,85.00,STAYOFF
801077,89.87,80.00,85.00,STAYOFF
803078,89.81,80.00,85.00,STAYOFF
805078,89.81,80.00,85.00,STAYOFF
807077,89.75,80.00,85.00,STAYOFF
809077,89.69,80.00,85.00,STAYOFF
811076,89.62,80.00,85.00,STAYOFF
813075,89.62,80.00,85.00,STAYOFF
815075,89.56,80.00,85.00,STAYOFF
817077,89.50,80.00,85.00,STAYOFF
819078,89.50,80.00,85.00,STAYOFF
821078,89.50,80.00,85.00,STAYOFF
823077,89.50,80.00,85.00,STAYOFF
825077,89.50,80.00,85.00,STAYOFF
827076,89.44,80.00,85.00,STAYOFF
829075,89.44,80.00,85.00,STAYOFF
831075,89.37,80.00,85.00,STAYOFF
833075,89.37,80.00,85.00,STAYOFF
835076,89.37,80.00,85.00,STAYOFF
837078,89.31,80.00,85.00,STAYOFF
839078,89.31,80.00,85.00,STAYOFF
841079,89.25,80.00,85.00,STAYOFF
843079,89.25,80.00,85.00,STAYOFF
845078,89.25,80.00,85.00,STAYOFF
847078,89.31,80.00,85.00,STAYOFF
849078,89.25,80.00,85.00,STAYOFF
851078,89.25,80.00,85.00,STAYOFF
853078,89.25,80.00,85.00,STAYOFF
855077,89.25,80.00,85.00,STAYOFF
857077,89.25,80.00,85.00,STAYOFF
859076,89.25,80.00,85.00,STAYOFF
861075,89.25,80.00,85.00,STAYOFF
863075,89.25,80.00,85.00,STAYOFF
865075,89.25,80.00,85.00,STAYOFF
867076,89.25,80.00,85.00,STAYOFF
869076,89.25,80.00,85.00,STAYOFF
871077,89.25,80.00,85.00,STAYOFF
873078,89.25,80.00,85.00,STAYOFF
875079,89.25,80.00,85.00,STAYOFF
877080,89.25,80.00,85.00,STAYOFF
879081,89.25,80.00,85.00,STAYOFF
881082,89.25,80.00,85.00,STAYOFF
883083,89.19,80.00,85.00,STAYOFF
885084,89.19,80.00,85.00,STAYOFF
887084,89.19,80.00,85.00,STAYOFF
889083,89.19,80.00,85.00,STAYOFF
891083,89.19,80.00,85.00,STAYOFF
893082,89.12,80.00,85.00,STAYOFF
895081,89.12,80.00,85.00,STAYOFF
897081,89.12,80.00,85.00,STAYOFF
899081,89.12,80.00,85.00,STAYOFF
901081,89.12,80.00,85.00,STAYOFF
903080,89.12,80.00,85.00,STAYOFF
905080,89.12,80.00,85.00,STAYOFF
907080,89.12,80.00,85.00,STAYOFF
909079,89.12,80.00,85.00,STAYOFF
911080,89.12,80.00,85.00,STAYOFF
913081,89.12,80.00,85.00,STAYOFF
915082,89.12,80.00,85.00,STAYOFF
917083,89.12,80.00,85.00,STAYOFF
919085,89.12,80.00,85.00,STAYOFF
921085,89.12,80.00,85.00,STAYOFF
923086,89.12,80.00,85.00,STAYOFF
925087,89.12,80.00,85.00,STAYOFF
927087,89.12,80.00,85.00,STAYOFF
929086,89.12,80.00,85.00,STAYOFF
931086,89.12,80.00,85.00,STAYOFF
933086,89.12,80.00,85.00,STAYOFF
935086,89.12,80.00,85.00,STAYOFF
937085,89.06,80.00,85.00,STAYOFF
939085,89.06,80.00,85.00,STAYOFF
941085,89.06,80.00,85.00,STAYOFF
943084,89.06,80.00,85.00,STAYOFF
945084,89.06,80.00,85.00,STAYOFF
947084,89.00,80.00,85.00,STAYOFF
949084,89.00,80.00,85.00,STAYOFF
951084,89.00,80.00,85.00,STAYOFF
953083,88.94,80.00,85.00,STAYOFF
955084,88.94,80.00,85.00,STAYOFF
957085,88.94,80.00,85.00,STAYOFF
959085,88.87,80.00,85.00,STAYOFF
961086,88.87,80.00,85.00,STAYOFF
963088,88.81,80.00,85.00,STAYOFF
965089,88.81,80.00,85.00,STAYOFF
967090,88.81,80.00,85.00,STAYOFF
969091,88.81,80.00,85.00,STAYOFF
971091,88.75,80.00,85.00,STAYOFF
973092,88.75,80.00,85.00,STAYOFF
975093,88.75,80.00,85.00,STAYOFF
977093,88.75,80.00,85.00,STAYOFF
979093,88.69,80.00,85.00,STAYOFF
981094,88.69,80.00,85.00,STAYOFF
983095,88.69,80.00,85.00,STAYOFF
985096,88.69,80.00,85.00,STAYOFF
987096,88.69,80.00,85.00,STAYOFF
989096,88.62,80.00,85.00,STAYOFF
991097,88.62,80.00,85.00,STAYOFF
993098,88.62,80.00,85.00,STAYOFF
995098,88.62,80.00,85.00,STAYOFF
997098,88.56,80.00,85.00,STAYOFF
999099,88.56,80.00,85.00,STAYOFF
1001099,88.56,80.00,85.00,STAYOFF
1003099,88.50,80.00,85.00,STAYOFF
1005100,88.50,80.00,85.00,STAYOFF
1007100,88.50,80.00,85.00,STAYOFF
1009101,88.50,80.00,85.00,STAYOFF
1011102,88.50,80.00,85.00,STAYOFF
1013102,88.50,80.00,85.00,STAYOFF
1015103,88.44,80.00,85.00,STAYOFF
1017104,88.44,80.00,85.00,STAYOFF
1019105,88.44,80.00,85.00,STAYOFF
1021106,88.44,80.00,85.00,STAYOFF
1023107,88.44,80.00,85.00,STAYOFF
1025107,88.44,80.00,85.00,STAYOFF
1027108,88.37,80.00,85.00,STAYOFF
1029109,88.37,80.00,85.00,STAYOFF
1031110,88.37,80.00,85.00,STAYOFF
1033111,88.31,80.00,85.00,STAYOFF
1035112,88.31,80.00,85.00,STAYOFF
1037113,88.31,80.00,85.00,STAYOFF
1039113,88.31,80.00,85.00,STAYOFF
1041114,88.25,80.00,85.00,STAYOFF
1043115,88.25,80.00,85.00,STAYOFF
1045115,88.25,80.00,85.00,STAYOFF
1047116,88.19,80.00,85.00,STAYOFF
1049117,88.19,80.00,85.00,STAYOFF
1051116,88.19,80.00,85.00,STAYOFF
1053116,88.19,80.00,85.00,STAYOFF
1055116,88.19,80.00,85.00,STAYOFF
1057116,88.12,80.00,85.00,STAYOFF
1059116,88.12,80.00,85.00,STAYOFF
1061115,88.12,80.00,85.00,STAYOFF
1063115,88.12,80.00,85.00,STAYOFF
1065114,88.12,80.00,85.00,STAYOFF
1067113,88.06,80.00,85.00,STAYOFF
1069113,88.06,80.00,85.00,STAYOFF
1071113,88.06,80.00,85.00,STAYOFF
1073113,88.06,80.00,85.00,STAYOFF
1075112,88.00,80.00,85.00,STAYOFF
1077112,88.00,80.00,85.00,STAYOFF
1079112,88.00,80.00,85.00,STAYOFF
1081111,88.00,80.00,85.00,STAYOFF
1083111,88.00,80.00,85.00,STAYOFF
1085111,88.00,80.00,85.00,STAYOFF
1087111,87.94,80.00,85.00,STAYOFF
1089111,87.94,80.00,85.00,STAYOFF
1091110,87.94,80.00,85.00,STAYOFF
1093110,87.94,80.00,85.00,STAYOFF
1095110,87.87,80.00,85.00,STAYOFF
1097109,87.87,80.00,85.00,STAYOFF
1099109,87.87,80.00,85.00,STAYOFF
1101109,87.87,80.00,85.00,STAYOFF
1103109,87.87,80.00,85.00,STAYOFF
1105108,87.81,80.00,85.00,STAYOFF
1107108,87.81,80.00,85.00,STAYOFF
1109109,87.81,80.00,85.00,STAYOFF
1111110,87.81,80.00,85.00,STAYOFF
1113110,87.81,80.00,85.00,STAYOFF
1115111,87.75,80.00,85.00,STAYOFF
1117112,87.75,80.00,85.00,STAYOFF
1119113,87.75,80.00,85.00,STAYOFF
1121113,87.75,80.00,85.00,STAYOFF
1123112,87.69,80.00,85.00,STAYOFF
1125112,87.69,80.00,85.00,STAYOFF
1127112,87.69,80.00,85.00,STAYOFF
1129111,87.69,80.00,85.00,STAYOFF
